duration,month,hour,day_of_week,user_type 
12.62,8,7,Tuesday,Subscriber
20.18,8,7,Tuesday,Subscriber
9.87,8,6,Tuesday,Subscriber
16.08,8,6,Tuesday,Subscriber
25.42,8,6,Tuesday,Subscriber
2.8,8,6,Tuesday,Subscriber
6.93,8,6,Tuesday,Subscriber
10.42,8,6,Tuesday,Subscriber
4.33,8,6,Tuesday,Subscriber
15.75,8,6,Tuesday,Subscriber
4.83,8,5,Tuesday,Subscriber
3.42,8,5,Tuesday,Subscriber
15.33,8,5,Tuesday,Subscriber
5.0,8,5,Tuesday,Subscriber
18.35,8,5,Tuesday,Subscriber
8.72,8,5,Tuesday,Subscriber
7.08,8,2,Tuesday,Subscriber
6.87,8,0,Tuesday,Subscriber
11.98,8,23,Monday,Subscriber
13.87,8,23,Monday,Subscriber
8.97,8,23,Monday,Subscriber
21.23,8,23,Monday,Subscriber
26.53,8,22,Monday,Customer
2.45,8,22,Monday,Subscriber
5.88,8,22,Monday,Subscriber
6.13,8,21,Monday,Subscriber
2.6,8,21,Monday,Subscriber
12.53,8,21,Monday,Subscriber
4.18,8,21,Monday,Subscriber
5.68,8,20,Monday,Subscriber
5.95,8,19,Monday,Customer
22.53,8,19,Monday,Subscriber
5.8,8,19,Monday,Subscriber
10.45,8,19,Monday,Subscriber
12.55,8,19,Monday,Subscriber
25.95,8,19,Monday,Customer
26.33,8,19,Monday,Subscriber
4.87,8,19,Monday,Subscriber
3.33,8,18,Monday,Subscriber
16.32,8,18,Monday,Customer
1.53,8,18,Monday,Subscriber
11.85,8,18,Monday,Subscriber
6.23,8,18,Monday,Subscriber
11.18,8,18,Monday,Subscriber
3.17,8,18,Monday,Subscriber
7.73,8,18,Monday,Subscriber
2.67,8,18,Monday,Subscriber
5.87,8,17,Monday,Subscriber
15.02,8,17,Monday,Subscriber
11.12,8,17,Monday,Subscriber
25.05,8,17,Monday,Subscriber
58.47,8,17,Monday,Customer
4.75,8,17,Monday,Subscriber
14.0,8,17,Monday,Subscriber
10.72,8,17,Monday,Subscriber
12.8,8,17,Monday,Subscriber
4.7,8,17,Monday,Subscriber
36.8,8,17,Monday,Customer
6.47,8,17,Monday,Subscriber
14.65,8,17,Monday,Customer
4.28,8,17,Monday,Subscriber
8.25,8,17,Monday,Subscriber
5.33,8,17,Monday,Subscriber
13.2,8,17,Monday,Subscriber
14.37,8,17,Monday,Subscriber
18.45,8,17,Monday,Subscriber
12.22,8,17,Monday,Subscriber
6.33,8,17,Monday,Subscriber
17.3,8,17,Monday,Subscriber
3.87,8,17,Monday,Subscriber
4.77,8,17,Monday,Subscriber
14.32,8,17,Monday,Customer
9.12,8,17,Monday,Subscriber
12.07,8,17,Monday,Subscriber
13.33,8,16,Monday,Subscriber
22.5,8,16,Monday,Customer
11.68,8,16,Monday,Subscriber
9.95,8,16,Monday,Subscriber
23.83,8,16,Monday,Customer
11.27,8,16,Monday,Customer
21.77,8,16,Monday,Customer
3.53,8,16,Monday,Subscriber
10.8,8,16,Monday,Subscriber
14.17,8,16,Monday,Subscriber
7.78,8,16,Monday,Subscriber
10.53,8,16,Monday,Customer
18.98,8,16,Monday,Customer
5.97,8,16,Monday,Subscriber
18.52,8,16,Monday,Customer
10.35,8,16,Monday,Subscriber
5.27,8,16,Monday,Subscriber
22.65,8,16,Monday,Customer
7.87,8,16,Monday,Subscriber
36.27,8,16,Monday,Customer
6.17,8,15,Monday,Subscriber
10.17,8,15,Monday,Subscriber
13.58,8,15,Monday,Subscriber
15.08,8,15,Monday,Customer
24.87,8,15,Monday,Customer
7.02,8,15,Monday,Subscriber
18.8,8,15,Monday,Customer
22.27,8,15,Monday,Subscriber
21.88,8,15,Monday,Customer
36.25,8,15,Monday,Customer
6.67,8,15,Monday,Subscriber
6.63,8,15,Monday,Subscriber
4.48,8,15,Monday,Subscriber
4.0,8,15,Monday,Subscriber
16.77,8,15,Monday,Subscriber
4.48,8,15,Monday,Subscriber
22.87,8,15,Monday,Subscriber
1.15,8,15,Monday,Customer
21.52,8,15,Monday,Subscriber
8.67,8,15,Monday,Subscriber
23.5,8,15,Monday,Customer
20.42,8,15,Monday,Customer
24.1,8,15,Monday,Subscriber
15.3,8,15,Monday,Subscriber
13.62,8,14,Monday,Customer
8.55,8,14,Monday,Subscriber
6.27,8,14,Monday,Subscriber
13.37,8,14,Monday,Customer
13.55,8,14,Monday,Customer
16.57,8,14,Monday,Subscriber
12.93,8,14,Monday,Customer
76.17,8,14,Monday,Customer
3.85,8,14,Monday,Subscriber
6.75,8,14,Monday,Subscriber
15.9,8,14,Monday,Customer
12.73,8,14,Monday,Customer
26.28,8,14,Monday,Customer
22.0,8,13,Monday,Customer
28.53,8,13,Monday,Customer
22.12,8,13,Monday,Subscriber
16.05,8,13,Monday,Customer
26.93,8,13,Monday,Subscriber
31.63,8,13,Monday,Customer
10.92,8,13,Monday,Subscriber
5.7,8,13,Monday,Subscriber
10.98,8,13,Monday,Subscriber
28.33,8,13,Monday,Subscriber
9.18,8,13,Monday,Subscriber
6.48,8,13,Monday,Subscriber
14.18,8,13,Monday,Customer
15.07,8,13,Monday,Customer
3.87,8,13,Monday,Subscriber
8.8,8,13,Monday,Subscriber
6.63,8,13,Monday,Subscriber
63.02,8,13,Monday,Customer
76.78,8,13,Monday,Customer
19.87,8,13,Monday,Customer
13.98,8,13,Monday,Customer
12.57,8,13,Monday,Subscriber
4.3,8,12,Monday,Subscriber
15.73,8,12,Monday,Subscriber
4.37,8,12,Monday,Subscriber
6.98,8,12,Monday,Subscriber
2.82,8,12,Monday,Subscriber
20.88,8,12,Monday,Subscriber
8.22,8,12,Monday,Subscriber
2.78,8,12,Monday,Subscriber
29.45,8,12,Monday,Subscriber
17.05,8,12,Monday,Subscriber
9.2,8,12,Monday,Subscriber
68.87,8,12,Monday,Customer
15.22,8,12,Monday,Customer
5.58,8,12,Monday,Subscriber
4.88,8,12,Monday,Subscriber
16.87,8,12,Monday,Subscriber
30.12,8,11,Monday,Customer
31.15,8,11,Monday,Subscriber
2.83,8,11,Monday,Subscriber
13.28,8,11,Monday,Subscriber
21.6,8,11,Monday,Subscriber
11.27,8,11,Monday,Subscriber
7.95,8,10,Monday,Subscriber
41.57,8,10,Monday,Customer
5.47,8,10,Monday,Subscriber
7.18,8,10,Monday,Subscriber
3.12,8,10,Monday,Subscriber
27.78,8,10,Monday,Customer
6.28,8,10,Monday,Subscriber
6.58,8,10,Monday,Subscriber
26.45,8,10,Monday,Subscriber
6.65,8,10,Monday,Subscriber
23.18,8,10,Monday,Subscriber
13.63,8,10,Monday,Subscriber
15.12,8,10,Monday,Subscriber
24.22,8,9,Monday,Subscriber
25.93,8,9,Monday,Customer
8.63,8,9,Monday,Subscriber
52.93,8,9,Monday,Subscriber
19.82,8,9,Monday,Subscriber
4.18,8,9,Monday,Subscriber
23.07,8,9,Monday,Subscriber
11.12,8,9,Monday,Subscriber
17.13,8,9,Monday,Customer
31.37,8,9,Monday,Customer
21.83,8,9,Monday,Subscriber
8.57,8,9,Monday,Subscriber
13.82,8,9,Monday,Subscriber
19.97,8,9,Monday,Subscriber
25.27,8,9,Monday,Subscriber
9.43,8,9,Monday,Subscriber
24.28,8,9,Monday,Subscriber
11.2,8,8,Monday,Subscriber
13.83,8,8,Monday,Subscriber
6.82,8,8,Monday,Subscriber
2.92,8,8,Monday,Customer
16.15,8,8,Monday,Subscriber
4.93,8,8,Monday,Subscriber
6.48,8,8,Monday,Subscriber
5.88,8,8,Monday,Subscriber
21.82,8,8,Monday,Subscriber
11.73,8,8,Monday,Subscriber
21.5,8,8,Monday,Customer
35.2,8,8,Monday,Subscriber
7.07,8,8,Monday,Subscriber
12.25,8,8,Monday,Subscriber
18.33,8,8,Monday,Subscriber
7.57,8,8,Monday,Subscriber
18.63,8,8,Monday,Subscriber
8.67,8,8,Monday,Subscriber
10.97,8,8,Monday,Subscriber
10.47,8,8,Monday,Subscriber
7.5,8,8,Monday,Subscriber
8.15,8,8,Monday,Subscriber
15.07,8,8,Monday,Subscriber
4.05,8,8,Monday,Subscriber
12.35,8,8,Monday,Subscriber
7.13,8,8,Monday,Subscriber
21.3,8,8,Monday,Subscriber
6.77,8,7,Monday,Subscriber
25.6,8,7,Monday,Subscriber
11.65,8,7,Monday,Subscriber
14.62,8,7,Monday,Subscriber
5.4,8,7,Monday,Subscriber
7.08,8,7,Monday,Subscriber
10.23,8,7,Monday,Subscriber
2.68,8,7,Monday,Subscriber
7.7,8,7,Monday,Subscriber
9.73,8,7,Monday,Subscriber
8.0,8,7,Monday,Subscriber
19.67,8,7,Monday,Subscriber
7.72,8,7,Monday,Subscriber
9.95,8,7,Monday,Subscriber
8.38,8,7,Monday,Subscriber
14.02,8,7,Monday,Subscriber
14.0,8,7,Monday,Subscriber
12.08,8,7,Monday,Subscriber
13.7,8,7,Monday,Subscriber
11.77,8,7,Monday,Customer
5.03,8,7,Monday,Subscriber
14.87,8,7,Monday,Subscriber
6.35,8,7,Monday,Subscriber
13.03,8,7,Monday,Subscriber
19.22,8,7,Monday,Subscriber
15.58,8,7,Monday,Subscriber
5.57,8,6,Monday,Subscriber
16.35,8,6,Monday,Subscriber
10.08,8,6,Monday,Subscriber
2.78,8,6,Monday,Subscriber
11.08,8,5,Monday,Subscriber
8.77,8,5,Monday,Subscriber
15.32,8,5,Monday,Subscriber
172.63,8,0,Monday,Customer
8.35,8,23,Sunday,Subscriber
9.68,8,23,Sunday,Subscriber
5.72,8,22,Sunday,Subscriber
51.43,8,22,Sunday,Customer
59.95,8,22,Sunday,Customer
29.25,8,22,Sunday,Subscriber
3.83,8,22,Sunday,Subscriber
41.78,8,22,Sunday,Customer
40.12,8,22,Sunday,Customer
48.22,8,22,Sunday,Customer
26.07,8,22,Sunday,Customer
11.37,8,22,Sunday,Customer
12.0,8,22,Sunday,Subscriber
34.78,8,21,Sunday,Subscriber
80.32,8,21,Sunday,Customer
13.93,8,21,Sunday,Subscriber
12.52,8,21,Sunday,Subscriber
16.58,8,21,Sunday,Subscriber
3.6,8,21,Sunday,Subscriber
5.68,8,21,Sunday,Subscriber
7.1,8,20,Sunday,Subscriber
17.22,8,20,Sunday,Subscriber
20.95,8,20,Sunday,Subscriber
9.07,8,20,Sunday,Subscriber
7.33,8,20,Sunday,Customer
9.87,8,20,Sunday,Subscriber
36.97,8,20,Sunday,Customer
29.72,8,20,Sunday,Subscriber
21.83,8,19,Sunday,Customer
49.47,8,19,Sunday,Customer
33.83,8,19,Sunday,Customer
50.73,8,19,Sunday,Customer
7.25,8,19,Sunday,Subscriber
10.38,8,19,Sunday,Customer
5.83,8,19,Sunday,Subscriber
3.32,8,19,Sunday,Subscriber
26.53,8,19,Sunday,Customer
79.22,8,19,Sunday,Customer
18.17,8,19,Sunday,Customer
48.25,8,19,Sunday,Customer
6.83,8,19,Sunday,Subscriber
30.0,8,19,Sunday,Customer
5.15,8,19,Sunday,Subscriber
12.9,8,19,Sunday,Customer
25.83,8,18,Sunday,Customer
11.93,8,18,Sunday,Subscriber
35.65,8,18,Sunday,Customer
34.57,8,18,Sunday,Customer
6.2,8,18,Sunday,Subscriber
5.15,8,18,Sunday,Subscriber
29.8,8,18,Sunday,Customer
5.87,8,18,Sunday,Subscriber
28.13,8,18,Sunday,Subscriber
2.8,8,18,Sunday,Customer
15.33,8,18,Sunday,Subscriber
28.78,8,18,Sunday,Customer
8.05,8,18,Sunday,Subscriber
26.03,8,17,Sunday,Customer
2.95,8,17,Sunday,Customer
6.08,8,17,Sunday,Subscriber
5.45,8,17,Sunday,Subscriber
11.98,8,17,Sunday,Subscriber
9.68,8,17,Sunday,Subscriber
6.4,8,17,Sunday,Subscriber
9.37,8,17,Sunday,Subscriber
9.87,8,17,Sunday,Subscriber
12.47,8,17,Sunday,Subscriber
3.88,8,17,Sunday,Subscriber
16.58,8,17,Sunday,Subscriber
18.73,8,17,Sunday,Customer
18.82,8,17,Sunday,Customer
3.7,8,17,Sunday,Subscriber
20.65,8,17,Sunday,Subscriber
9.45,8,17,Sunday,Subscriber
25.0,8,17,Sunday,Customer
9.63,8,17,Sunday,Subscriber
13.6,8,17,Sunday,Subscriber
30.48,8,17,Sunday,Customer
28.25,8,17,Sunday,Customer
19.75,8,17,Sunday,Customer
24.83,8,17,Sunday,Customer
14.87,8,17,Sunday,Subscriber
5.5,8,17,Sunday,Subscriber
28.12,8,17,Sunday,Customer
50.62,8,16,Sunday,Customer
13.22,8,16,Sunday,Customer
5.03,8,16,Sunday,Subscriber
20.75,8,16,Sunday,Customer
15.52,8,16,Sunday,Subscriber
42.58,8,16,Sunday,Customer
7.92,8,16,Sunday,Customer
29.77,8,16,Sunday,Customer
9.68,8,16,Sunday,Subscriber
12.83,8,16,Sunday,Subscriber
14.28,8,16,Sunday,Customer
76.45,8,16,Sunday,Customer
14.6,8,16,Sunday,Subscriber
8.33,8,16,Sunday,Customer
17.6,8,16,Sunday,Subscriber
8.72,8,16,Sunday,Subscriber
14.35,8,16,Sunday,Subscriber
15.52,8,16,Sunday,Subscriber
11.77,8,16,Sunday,Subscriber
24.92,8,16,Sunday,Customer
8.82,8,16,Sunday,Customer
19.97,8,16,Sunday,Customer
3.3,8,16,Sunday,Subscriber
18.17,8,16,Sunday,Subscriber
21.93,8,16,Sunday,Customer
11.62,8,16,Sunday,Customer
20.12,8,15,Sunday,Subscriber
16.62,8,15,Sunday,Subscriber
217.0,8,15,Sunday,Customer
8.77,8,15,Sunday,Subscriber
7.0,8,15,Sunday,Subscriber
21.17,8,15,Sunday,Subscriber
7.37,8,15,Sunday,Customer
18.57,8,15,Sunday,Customer
11.77,8,15,Sunday,Subscriber
15.47,8,15,Sunday,Subscriber
12.58,8,15,Sunday,Subscriber
16.18,8,15,Sunday,Customer
9.25,8,15,Sunday,Subscriber
31.17,8,15,Sunday,Customer
3.72,8,15,Sunday,Subscriber
26.62,8,15,Sunday,Subscriber
18.45,8,15,Sunday,Subscriber
23.87,8,15,Sunday,Customer
21.97,8,15,Sunday,Customer
15.22,8,15,Sunday,Customer
11.88,8,15,Sunday,Customer
31.28,8,15,Sunday,Customer
13.65,8,15,Sunday,Customer
19.47,8,14,Sunday,Customer
16.88,8,14,Sunday,Customer
42.27,8,14,Sunday,Customer
19.18,8,14,Sunday,Customer
15.72,8,14,Sunday,Customer
17.88,8,14,Sunday,Customer
20.98,8,14,Sunday,Subscriber
46.15,8,14,Sunday,Customer
18.2,8,14,Sunday,Subscriber
5.47,8,14,Sunday,Subscriber
29.7,8,14,Sunday,Subscriber
21.62,8,14,Sunday,Customer
108.83,8,14,Sunday,Customer
17.67,8,14,Sunday,Subscriber
18.15,8,14,Sunday,Customer
17.2,8,14,Sunday,Subscriber
19.75,8,14,Sunday,Customer
48.63,8,14,Sunday,Customer
3.37,8,14,Sunday,Subscriber
2.5,8,14,Sunday,Subscriber
37.85,8,14,Sunday,Customer
39.5,8,14,Sunday,Customer
6.1,8,14,Sunday,Subscriber
38.58,8,14,Sunday,Subscriber
5.97,8,14,Sunday,Customer
26.87,8,14,Sunday,Customer
23.6,8,14,Sunday,Subscriber
8.47,8,14,Sunday,Subscriber
6.0,8,14,Sunday,Subscriber
8.93,8,14,Sunday,Subscriber
19.42,8,14,Sunday,Customer
17.03,8,13,Sunday,Customer
18.25,8,13,Sunday,Customer
7.23,8,13,Sunday,Customer
27.5,8,13,Sunday,Customer
14.55,8,13,Sunday,Subscriber
13.65,8,13,Sunday,Customer
24.43,8,13,Sunday,Customer
31.93,8,13,Sunday,Customer
20.45,8,13,Sunday,Customer
7.25,8,13,Sunday,Customer
14.67,8,13,Sunday,Subscriber
33.37,8,13,Sunday,Subscriber
6.67,8,13,Sunday,Subscriber
49.83,8,13,Sunday,Customer
48.72,8,13,Sunday,Customer
7.0,8,13,Sunday,Subscriber
27.12,8,13,Sunday,Customer
107.5,8,13,Sunday,Subscriber
29.85,8,13,Sunday,Customer
5.2,8,13,Sunday,Subscriber
5.03,8,13,Sunday,Subscriber
49.27,8,13,Sunday,Customer
19.05,8,13,Sunday,Subscriber
25.57,8,13,Sunday,Customer
20.88,8,13,Sunday,Subscriber
14.37,8,13,Sunday,Customer
15.68,8,13,Sunday,Customer
9.55,8,13,Sunday,Subscriber
28.83,8,13,Sunday,Customer
8.22,8,13,Sunday,Subscriber
16.03,8,13,Sunday,Subscriber
16.73,8,13,Sunday,Subscriber
27.02,8,13,Sunday,Subscriber
13.8,8,12,Sunday,Subscriber
14.37,8,12,Sunday,Subscriber
2.0,8,12,Sunday,Subscriber
21.53,8,12,Sunday,Customer
14.3,8,12,Sunday,Subscriber
28.97,8,12,Sunday,Customer
14.95,8,12,Sunday,Subscriber
10.17,8,12,Sunday,Subscriber
8.87,8,12,Sunday,Subscriber
16.6,8,12,Sunday,Customer
44.27,8,12,Sunday,Customer
97.72,8,12,Sunday,Customer
26.17,8,12,Sunday,Customer
4.95,8,12,Sunday,Subscriber
20.83,8,12,Sunday,Customer
2.78,8,12,Sunday,Subscriber
30.97,8,12,Sunday,Customer
26.08,8,12,Sunday,Subscriber
10.97,8,12,Sunday,Subscriber
55.87,8,12,Sunday,Customer
6.92,8,12,Sunday,Customer
53.08,8,12,Sunday,Customer
4.0,8,12,Sunday,Customer
11.83,8,12,Sunday,Customer
7.07,8,12,Sunday,Subscriber
20.15,8,12,Sunday,Subscriber
7.12,8,12,Sunday,Subscriber
5.72,8,12,Sunday,Subscriber
20.43,8,11,Sunday,Customer
7.03,8,11,Sunday,Subscriber
9.13,8,11,Sunday,Subscriber
20.72,8,11,Sunday,Customer
5.08,8,11,Sunday,Subscriber
13.55,8,11,Sunday,Subscriber
25.28,8,11,Sunday,Customer
14.48,8,11,Sunday,Customer
4.83,8,11,Sunday,Subscriber
30.82,8,11,Sunday,Customer
5.07,8,11,Sunday,Subscriber
25.98,8,11,Sunday,Customer
12.7,8,11,Sunday,Customer
9.75,8,11,Sunday,Subscriber
13.07,8,11,Sunday,Subscriber
6.93,8,11,Sunday,Subscriber
9.83,8,11,Sunday,Subscriber
3.33,8,11,Sunday,Subscriber
8.72,8,11,Sunday,Subscriber
11.22,8,11,Sunday,Subscriber
17.08,8,11,Sunday,Customer
15.37,8,11,Sunday,Subscriber
22.15,8,11,Sunday,Subscriber
19.77,8,11,Sunday,Customer
9.47,8,11,Sunday,Subscriber
42.8,8,11,Sunday,Subscriber
15.37,8,11,Sunday,Customer
10.78,8,11,Sunday,Subscriber
20.13,8,11,Sunday,Customer
36.15,8,11,Sunday,Customer
3.7,8,11,Sunday,Subscriber
10.32,8,11,Sunday,Subscriber
32.78,8,11,Sunday,Customer
9.28,8,10,Sunday,Subscriber
8.6,8,10,Sunday,Subscriber
4.47,8,10,Sunday,Subscriber
29.47,8,10,Sunday,Customer
38.67,8,10,Sunday,Customer
16.12,8,10,Sunday,Customer
8.07,8,10,Sunday,Subscriber
38.23,8,10,Sunday,Subscriber
11.57,8,10,Sunday,Subscriber
13.07,8,10,Sunday,Subscriber
20.42,8,10,Sunday,Customer
17.8,8,10,Sunday,Subscriber
41.82,8,10,Sunday,Customer
31.78,8,10,Sunday,Customer
11.27,8,10,Sunday,Subscriber
3.8,8,10,Sunday,Subscriber
45.3,8,10,Sunday,Customer
58.03,8,10,Sunday,Customer
20.52,8,10,Sunday,Subscriber
17.28,8,10,Sunday,Customer
3.35,8,10,Sunday,Customer
99.6,8,10,Sunday,Customer
30.58,8,10,Sunday,Customer
16.42,8,10,Sunday,Customer
34.3,8,10,Sunday,Customer
2.68,8,9,Sunday,Subscriber
5.02,8,9,Sunday,Subscriber
9.98,8,9,Sunday,Subscriber
20.18,8,9,Sunday,Subscriber
11.08,8,9,Sunday,Subscriber
17.35,8,9,Sunday,Subscriber
136.6,8,9,Sunday,Customer
11.7,8,9,Sunday,Customer
6.85,8,9,Sunday,Subscriber
4.83,8,9,Sunday,Subscriber
7.65,8,9,Sunday,Subscriber
62.25,8,9,Sunday,Customer
6.32,8,9,Sunday,Subscriber
26.53,8,8,Sunday,Customer
41.65,8,8,Sunday,Customer
6.4,8,8,Sunday,Subscriber
14.98,8,8,Sunday,Subscriber
6.93,8,8,Sunday,Subscriber
3.22,8,7,Sunday,Customer
6.22,8,7,Sunday,Subscriber
4.67,8,7,Sunday,Customer
17.75,8,7,Sunday,Subscriber
16.58,8,7,Sunday,Subscriber
10.28,8,7,Sunday,Subscriber
19.42,8,6,Sunday,Subscriber
46.7,8,6,Sunday,Customer
6.97,8,5,Sunday,Subscriber
8.07,8,4,Sunday,Subscriber
16.0,8,3,Sunday,Subscriber
15.25,8,3,Sunday,Customer
8.3,8,2,Sunday,Subscriber
7.57,8,2,Sunday,Subscriber
14.65,8,1,Sunday,Customer
23.83,8,1,Sunday,Customer
15.12,8,1,Sunday,Customer
26.88,8,1,Sunday,Customer
13.33,8,1,Sunday,Customer
9.58,8,1,Sunday,Subscriber
6.62,8,1,Sunday,Subscriber
25.62,8,1,Sunday,Customer
3.63,8,0,Sunday,Subscriber
10.28,8,0,Sunday,Subscriber
20.58,8,0,Sunday,Customer
21.35,8,0,Sunday,Subscriber
24.93,8,0,Sunday,Customer
8.75,8,0,Sunday,Subscriber
13.58,8,0,Sunday,Customer
8.27,8,23,Saturday,Subscriber
15.85,8,23,Saturday,Subscriber
18.35,8,23,Saturday,Subscriber
26.25,8,23,Saturday,Customer
21.28,8,23,Saturday,Subscriber
75.55,8,23,Saturday,Customer
13.4,8,23,Saturday,Subscriber
46.2,8,23,Saturday,Subscriber
27.05,8,22,Saturday,Customer
32.6,8,22,Saturday,Customer
45.92,8,22,Saturday,Customer
14.43,8,22,Saturday,Subscriber
15.62,8,22,Saturday,Subscriber
16.48,8,22,Saturday,Customer
7.52,8,22,Saturday,Subscriber
45.92,8,21,Saturday,Customer
8.0,8,21,Saturday,Subscriber
12.45,8,21,Saturday,Subscriber
31.8,8,21,Saturday,Customer
7.63,8,21,Saturday,Subscriber
15.28,8,21,Saturday,Subscriber
2.73,8,21,Saturday,Subscriber
33.77,8,21,Saturday,Customer
17.67,8,21,Saturday,Subscriber
15.6,8,21,Saturday,Customer
10.33,8,21,Saturday,Customer
21.88,8,20,Saturday,Subscriber
3.2,8,20,Saturday,Subscriber
3.8,8,20,Saturday,Subscriber
10.58,8,20,Saturday,Subscriber
11.67,8,20,Saturday,Subscriber
2.98,8,20,Saturday,Subscriber
6.05,8,20,Saturday,Subscriber
136.45,8,20,Saturday,Subscriber
8.85,8,20,Saturday,Subscriber
9.97,8,20,Saturday,Customer
7.37,8,20,Saturday,Subscriber
34.63,8,20,Saturday,Customer
32.77,8,19,Saturday,Customer
13.02,8,19,Saturday,Customer
11.78,8,19,Saturday,Subscriber
19.72,8,19,Saturday,Subscriber
26.92,8,19,Saturday,Customer
34.33,8,19,Saturday,Subscriber
4.23,8,19,Saturday,Subscriber
4.6,8,19,Saturday,Subscriber
26.65,8,19,Saturday,Customer
2.6,8,19,Saturday,Subscriber
107.63,8,19,Saturday,Customer
29.93,8,19,Saturday,Subscriber
8.13,8,19,Saturday,Subscriber
10.07,8,19,Saturday,Subscriber
3.95,8,19,Saturday,Subscriber
16.0,8,19,Saturday,Customer
16.87,8,19,Saturday,Customer
4.72,8,19,Saturday,Subscriber
24.3,8,19,Saturday,Customer
26.13,8,18,Saturday,Customer
16.6,8,18,Saturday,Subscriber
36.97,8,18,Saturday,Subscriber
16.63,8,18,Saturday,Customer
4.22,8,18,Saturday,Subscriber
17.03,8,18,Saturday,Customer
32.2,8,18,Saturday,Customer
10.93,8,18,Saturday,Subscriber
30.77,8,18,Saturday,Subscriber
46.05,8,18,Saturday,Customer
25.95,8,18,Saturday,Customer
10.32,8,18,Saturday,Subscriber
5.8,8,18,Saturday,Subscriber
27.3,8,18,Saturday,Customer
33.22,8,18,Saturday,Subscriber
23.48,8,18,Saturday,Customer
6.75,8,18,Saturday,Subscriber
5.85,8,18,Saturday,Subscriber
29.12,8,18,Saturday,Customer
52.28,8,18,Saturday,Customer
30.93,8,18,Saturday,Customer
9.68,8,18,Saturday,Subscriber
9.92,8,18,Saturday,Subscriber
3.95,8,18,Saturday,Subscriber
103.5,8,18,Saturday,Customer
12.23,8,17,Saturday,Customer
9.52,8,17,Saturday,Subscriber
23.37,8,17,Saturday,Subscriber
19.22,8,17,Saturday,Customer
16.27,8,17,Saturday,Subscriber
17.03,8,17,Saturday,Customer
4.38,8,17,Saturday,Subscriber
16.6,8,17,Saturday,Customer
5.27,8,17,Saturday,Subscriber
7.82,8,17,Saturday,Customer
18.62,8,17,Saturday,Customer
11.23,8,17,Saturday,Subscriber
32.57,8,17,Saturday,Customer
17.63,8,17,Saturday,Customer
22.75,8,17,Saturday,Customer
14.78,8,17,Saturday,Customer
20.87,8,16,Saturday,Customer
13.55,8,16,Saturday,Customer
6.12,8,16,Saturday,Subscriber
14.6,8,16,Saturday,Customer
11.73,8,16,Saturday,Customer
79.1,8,16,Saturday,Customer
15.78,8,16,Saturday,Customer
14.57,8,16,Saturday,Customer
18.03,8,16,Saturday,Customer
6.03,8,16,Saturday,Customer
25.6,8,16,Saturday,Subscriber
3.22,8,16,Saturday,Subscriber
18.2,8,16,Saturday,Customer
17.32,8,16,Saturday,Customer
18.83,8,16,Saturday,Subscriber
27.48,8,16,Saturday,Subscriber
25.83,8,16,Saturday,Customer
18.45,8,16,Saturday,Subscriber
28.5,8,16,Saturday,Customer
7.52,8,16,Saturday,Customer
20.18,8,16,Saturday,Customer
11.58,8,16,Saturday,Subscriber
25.73,8,16,Saturday,Customer
29.02,8,16,Saturday,Customer
39.72,8,15,Saturday,Customer
4.15,8,15,Saturday,Subscriber
56.5,8,15,Saturday,Customer
24.32,8,15,Saturday,Customer
38.48,8,15,Saturday,Customer
54.12,8,15,Saturday,Customer
24.27,8,15,Saturday,Customer
11.88,8,15,Saturday,Subscriber
15.8,8,15,Saturday,Subscriber
30.2,8,15,Saturday,Customer
8.23,8,15,Saturday,Subscriber
11.08,8,15,Saturday,Customer
23.68,8,15,Saturday,Customer
12.45,8,15,Saturday,Subscriber
6.88,8,15,Saturday,Subscriber
14.13,8,15,Saturday,Customer
50.47,8,15,Saturday,Customer
14.4,8,15,Saturday,Subscriber
17.58,8,15,Saturday,Customer
35.68,8,14,Saturday,Customer
24.93,8,14,Saturday,Customer
21.88,8,14,Saturday,Subscriber
19.58,8,14,Saturday,Customer
8.52,8,14,Saturday,Customer
15.48,8,14,Saturday,Customer
7.92,8,14,Saturday,Customer
8.7,8,14,Saturday,Subscriber
48.4,8,14,Saturday,Customer
24.23,8,14,Saturday,Customer
63.07,8,14,Saturday,Customer
63.22,8,14,Saturday,Customer
28.5,8,14,Saturday,Subscriber
26.93,8,14,Saturday,Customer
38.72,8,14,Saturday,Customer
11.55,8,14,Saturday,Subscriber
24.83,8,14,Saturday,Customer
6.77,8,14,Saturday,Subscriber
23.02,8,14,Saturday,Customer
11.25,8,14,Saturday,Subscriber
9.88,8,14,Saturday,Subscriber
27.38,8,14,Saturday,Subscriber
11.95,8,14,Saturday,Subscriber
20.5,8,14,Saturday,Customer
5.53,8,14,Saturday,Subscriber
13.43,8,14,Saturday,Customer
32.73,8,13,Saturday,Customer
28.53,8,13,Saturday,Customer
6.0,8,13,Saturday,Subscriber
9.9,8,13,Saturday,Customer
18.25,8,13,Saturday,Customer
47.65,8,13,Saturday,Customer
29.12,8,13,Saturday,Customer
21.58,8,13,Saturday,Customer
19.22,8,13,Saturday,Subscriber
16.38,8,13,Saturday,Customer
24.32,8,13,Saturday,Subscriber
21.8,8,13,Saturday,Subscriber
6.93,8,13,Saturday,Subscriber
6.75,8,13,Saturday,Subscriber
8.83,8,13,Saturday,Customer
6.12,8,13,Saturday,Subscriber
11.1,8,13,Saturday,Customer
