duration,month,hour,day_of_week,user_type 
5.53,3,16,Monday,Subscriber
22.95,3,16,Monday,Customer
6.75,3,17,Monday,Subscriber
15.33,3,17,Monday,Subscriber
3.05,3,17,Monday,Subscriber
11.68,3,19,Monday,Subscriber
3.75,3,19,Monday,Subscriber
5.72,3,3,Tuesday,Subscriber
2.93,3,4,Tuesday,Subscriber
5.52,3,7,Tuesday,Customer
12.8,3,8,Tuesday,Subscriber
7.43,3,8,Tuesday,Subscriber
14.15,3,8,Tuesday,Customer
6.63,3,8,Tuesday,Subscriber
9.12,3,8,Tuesday,Subscriber
10.42,3,9,Tuesday,Subscriber
5.47,3,9,Tuesday,Subscriber
5.6,3,9,Tuesday,Subscriber
6.45,3,9,Tuesday,Subscriber
3.75,3,11,Tuesday,Subscriber
8.55,3,11,Tuesday,Subscriber
2.78,3,12,Tuesday,Subscriber
10.15,3,14,Tuesday,Subscriber
13.63,3,15,Tuesday,Subscriber
5.83,3,16,Tuesday,Subscriber
10.47,3,16,Tuesday,Subscriber
17.45,3,17,Tuesday,Subscriber
3.72,3,17,Tuesday,Subscriber
12.72,3,17,Tuesday,Subscriber
9.1,3,17,Tuesday,Subscriber
13.55,3,17,Tuesday,Subscriber
11.88,3,18,Tuesday,Subscriber
9.1,3,18,Tuesday,Subscriber
7.15,3,20,Tuesday,Subscriber
5.02,3,8,Wednesday,Subscriber
11.65,3,8,Wednesday,Subscriber
17.33,3,9,Wednesday,Subscriber
7.35,3,10,Wednesday,Subscriber
6.2,3,11,Wednesday,Subscriber
7.63,3,13,Wednesday,Subscriber
6.18,3,13,Wednesday,Subscriber
5.63,3,16,Wednesday,Subscriber
7.5,3,16,Wednesday,Subscriber
9.22,3,16,Wednesday,Subscriber
8.85,3,17,Wednesday,Subscriber
9.05,3,17,Wednesday,Subscriber
13.1,3,17,Wednesday,Subscriber
5.55,3,17,Wednesday,Subscriber
4.63,3,18,Wednesday,Subscriber
13.62,3,21,Wednesday,Subscriber
2.9,3,21,Wednesday,Subscriber
3.68,3,7,Thursday,Subscriber
10.23,3,8,Thursday,Subscriber
9.02,3,8,Thursday,Subscriber
5.02,3,9,Thursday,Subscriber
6.8,3,9,Thursday,Subscriber
3.28,3,9,Thursday,Subscriber
5.48,3,10,Thursday,Subscriber
11.67,3,15,Thursday,Subscriber
4.37,3,17,Thursday,Subscriber
12.6,3,17,Thursday,Subscriber
10.35,3,22,Thursday,Subscriber
14.78,3,7,Friday,Subscriber
7.25,3,8,Friday,Subscriber
10.13,3,9,Friday,Subscriber
12.4,3,9,Friday,Subscriber
10.77,3,11,Friday,Subscriber
10.33,3,13,Friday,Subscriber
7.05,3,16,Friday,Subscriber
18.15,3,17,Friday,Subscriber
7.53,3,17,Friday,Subscriber
18.85,3,18,Friday,Subscriber
7.82,3,18,Friday,Subscriber
3.33,3,18,Friday,Subscriber
6.58,3,22,Friday,Subscriber
3.68,3,6,Saturday,Subscriber
4.9,3,8,Saturday,Subscriber
5.92,3,10,Saturday,Subscriber
6.17,3,14,Saturday,Subscriber
7.5,3,16,Saturday,Customer
12.68,3,19,Saturday,Subscriber
6.25,3,5,Monday,Subscriber
11.7,3,7,Monday,Subscriber
2.78,3,7,Monday,Subscriber
11.02,3,8,Monday,Subscriber
11.68,3,8,Monday,Subscriber
10.3,3,8,Monday,Subscriber
13.37,3,8,Monday,Subscriber
12.57,3,8,Monday,Subscriber
9.02,3,9,Monday,Subscriber
11.28,3,9,Monday,Subscriber
8.42,3,10,Monday,Subscriber
16.9,3,11,Monday,Subscriber
13.63,3,12,Monday,Subscriber
7.5,3,12,Monday,Subscriber
7.93,3,14,Monday,Subscriber
10.9,3,15,Monday,Subscriber
7.62,3,15,Monday,Subscriber
16.38,3,16,Monday,Customer
68.2,3,16,Monday,Customer
31.42,3,17,Monday,Subscriber
6.17,3,17,Monday,Subscriber
11.35,3,17,Monday,Subscriber
10.33,3,17,Monday,Customer
13.37,3,18,Monday,Subscriber
6.55,3,18,Monday,Subscriber
3.4,3,18,Monday,Subscriber
5.12,3,19,Monday,Subscriber
9.62,3,5,Tuesday,Subscriber
6.77,3,8,Tuesday,Subscriber
10.43,3,8,Tuesday,Subscriber
5.82,3,8,Tuesday,Subscriber
12.97,3,8,Tuesday,Subscriber
8.62,3,8,Tuesday,Customer
8.62,3,9,Tuesday,Subscriber
8.62,3,9,Tuesday,Subscriber
13.57,3,9,Tuesday,Subscriber
10.17,3,9,Tuesday,Subscriber
4.63,3,9,Tuesday,Subscriber
8.22,3,9,Tuesday,Subscriber
11.18,3,9,Tuesday,Subscriber
2.9,3,10,Tuesday,Subscriber
9.85,3,10,Tuesday,Subscriber
86.35,3,11,Tuesday,Customer
12.6,3,13,Tuesday,Subscriber
21.63,3,13,Tuesday,Subscriber
12.38,3,16,Tuesday,Subscriber
6.55,3,16,Tuesday,Subscriber
11.32,3,16,Tuesday,Subscriber
7.17,3,16,Tuesday,Subscriber
3.38,3,17,Tuesday,Subscriber
15.27,3,17,Tuesday,Subscriber
6.12,3,17,Tuesday,Subscriber
8.53,3,17,Tuesday,Subscriber
12.93,3,19,Tuesday,Customer
8.53,3,19,Tuesday,Subscriber
13.22,3,7,Wednesday,Subscriber
3.02,3,7,Wednesday,Subscriber
16.25,3,8,Wednesday,Subscriber
18.58,3,8,Wednesday,Subscriber
5.57,3,8,Wednesday,Subscriber
7.05,3,8,Wednesday,Subscriber
2.48,3,9,Wednesday,Subscriber
5.52,3,9,Wednesday,Subscriber
4.33,3,9,Wednesday,Subscriber
7.82,3,9,Wednesday,Subscriber
15.87,3,9,Wednesday,Subscriber
4.53,3,11,Wednesday,Subscriber
16.0,3,15,Wednesday,Subscriber
6.58,3,15,Wednesday,Subscriber
10.33,3,16,Wednesday,Subscriber
6.97,3,16,Wednesday,Subscriber
5.9,3,17,Wednesday,Subscriber
10.03,3,17,Wednesday,Subscriber
28.13,3,17,Wednesday,Customer
3.95,3,17,Wednesday,Subscriber
16.13,3,17,Wednesday,Subscriber
6.58,3,18,Wednesday,Subscriber
9.38,3,18,Wednesday,Customer
8.3,3,18,Wednesday,Subscriber
9.52,3,19,Wednesday,Subscriber
11.13,3,19,Wednesday,Subscriber
9.45,3,20,Wednesday,Subscriber
9.95,3,4,Thursday,Subscriber
11.22,3,7,Thursday,Subscriber
3.65,3,8,Thursday,Subscriber
6.67,3,8,Thursday,Subscriber
8.72,3,8,Thursday,Subscriber
9.52,3,8,Thursday,Subscriber
9.2,3,8,Thursday,Subscriber
18.13,3,9,Thursday,Subscriber
6.58,3,11,Thursday,Subscriber
29.52,3,12,Thursday,Customer
12.4,3,15,Thursday,Customer
6.9,3,16,Thursday,Subscriber
5.33,3,16,Thursday,Subscriber
12.17,3,16,Thursday,Subscriber
5.15,3,17,Thursday,Subscriber
16.4,3,17,Thursday,Subscriber
3.8,3,17,Thursday,Subscriber
12.65,3,17,Thursday,Subscriber
14.52,3,18,Thursday,Subscriber
6.85,3,19,Thursday,Subscriber
8.43,3,20,Thursday,Subscriber
9.35,3,23,Thursday,Subscriber
10.9,3,8,Friday,Subscriber
12.5,3,8,Friday,Subscriber
3.85,3,8,Friday,Subscriber
6.1,3,8,Friday,Subscriber
9.63,3,10,Friday,Subscriber
21.0,3,12,Friday,Customer
8.88,3,13,Friday,Customer
3.12,3,14,Friday,Subscriber
10.02,3,16,Friday,Subscriber
10.38,3,16,Friday,Subscriber
6.88,3,16,Friday,Subscriber
7.97,3,16,Friday,Subscriber
12.45,3,17,Friday,Subscriber
4.87,3,17,Friday,Subscriber
12.6,3,17,Friday,Subscriber
18.43,3,18,Friday,Subscriber
10.55,3,19,Friday,Subscriber
6.48,3,23,Friday,Subscriber
47.57,3,10,Saturday,Customer
3.28,3,12,Saturday,Subscriber
4.8,3,14,Saturday,Subscriber
6.45,3,15,Saturday,Subscriber
202.02,3,15,Saturday,Customer
15.4,3,12,Sunday,Subscriber
19.5,3,12,Sunday,Subscriber
21.55,3,20,Sunday,Customer
16.72,3,7,Monday,Subscriber
3.07,3,7,Monday,Subscriber
36.58,3,7,Monday,Subscriber
1.18,3,7,Monday,Subscriber
13.42,3,7,Monday,Subscriber
6.98,3,8,Monday,Subscriber
4.72,3,8,Monday,Subscriber
3.88,3,8,Monday,Subscriber
12.67,3,9,Monday,Subscriber
5.38,3,10,Monday,Subscriber
14.58,3,11,Monday,Subscriber
7.08,3,15,Monday,Subscriber
8.15,3,16,Monday,Subscriber
6.53,3,18,Monday,Subscriber
6.72,3,18,Monday,Subscriber
14.73,3,19,Monday,Subscriber
6.93,3,20,Monday,Subscriber
11.55,3,7,Tuesday,Subscriber
5.25,3,7,Tuesday,Subscriber
10.52,3,7,Tuesday,Subscriber
14.22,3,8,Tuesday,Subscriber
5.8,3,8,Tuesday,Subscriber
9.53,3,8,Tuesday,Subscriber
6.02,3,9,Tuesday,Subscriber
7.0,3,9,Tuesday,Subscriber
7.98,3,9,Tuesday,Subscriber
9.83,3,9,Tuesday,Subscriber
5.92,3,13,Tuesday,Subscriber
140.02,3,15,Tuesday,Customer
9.53,3,16,Tuesday,Subscriber
6.18,3,17,Tuesday,Subscriber
11.5,3,17,Tuesday,Subscriber
18.08,3,17,Tuesday,Subscriber
13.9,3,18,Tuesday,Subscriber
8.27,3,8,Wednesday,Subscriber
3.87,3,8,Wednesday,Subscriber
9.5,3,8,Wednesday,Subscriber
10.75,3,9,Wednesday,Subscriber
15.95,3,9,Wednesday,Subscriber
13.35,3,9,Wednesday,Subscriber
8.95,3,10,Wednesday,Subscriber
19.93,3,14,Wednesday,Subscriber
3.18,3,14,Wednesday,Subscriber
82.55,3,14,Wednesday,Customer
6.85,3,16,Wednesday,Subscriber
7.83,3,16,Wednesday,Subscriber
9.2,3,17,Wednesday,Subscriber
4.28,3,17,Wednesday,Subscriber
12.63,3,17,Wednesday,Subscriber
10.97,3,17,Wednesday,Subscriber
7.23,3,18,Wednesday,Subscriber
7.25,3,18,Wednesday,Subscriber
7.97,3,19,Wednesday,Subscriber
12.92,3,19,Wednesday,Subscriber
10.32,3,23,Wednesday,Customer
10.7,3,6,Thursday,Subscriber
71.37,3,7,Thursday,Customer
14.2,3,7,Thursday,Subscriber
10.8,3,8,Thursday,Subscriber
7.55,3,8,Thursday,Subscriber
9.8,3,8,Thursday,Subscriber
3.13,3,8,Thursday,Subscriber
8.72,3,8,Thursday,Subscriber
7.52,3,8,Thursday,Subscriber
5.45,3,8,Thursday,Subscriber
8.85,3,9,Thursday,Subscriber
14.77,3,9,Thursday,Subscriber
3.68,3,14,Thursday,Subscriber
3.87,3,16,Thursday,Subscriber
10.38,3,16,Thursday,Subscriber
12.62,3,17,Thursday,Subscriber
11.42,3,17,Thursday,Subscriber
23.1,3,17,Thursday,Customer
9.52,3,17,Thursday,Subscriber
12.53,3,19,Thursday,Subscriber
6.1,3,5,Friday,Subscriber
13.37,3,7,Friday,Subscriber
9.15,3,8,Friday,Subscriber
10.15,3,8,Friday,Subscriber
9.23,3,8,Friday,Subscriber
6.38,3,9,Friday,Subscriber
5.6,3,12,Friday,Customer
2.73,3,14,Friday,Subscriber
9.12,3,15,Friday,Subscriber
3.97,3,16,Friday,Subscriber
3.07,3,18,Friday,Subscriber
5.57,3,19,Friday,Subscriber
25.65,3,21,Friday,Customer
39.15,3,10,Saturday,Customer
4.93,3,11,Saturday,Subscriber
6.02,3,12,Saturday,Customer
377.25,3,13,Saturday,Customer
23.3,3,13,Saturday,Customer
34.02,3,15,Saturday,Customer
31.45,3,15,Saturday,Customer
28.05,3,15,Saturday,Customer
23.57,3,17,Saturday,Customer
41.78,3,19,Saturday,Customer
3.25,3,19,Saturday,Subscriber
5.65,3,19,Saturday,Subscriber
26.32,3,11,Sunday,Customer
40.73,3,16,Sunday,Customer
11.52,3,20,Sunday,Customer
2.45,3,8,Monday,Subscriber
14.6,3,8,Monday,Subscriber
11.48,3,8,Monday,Subscriber
10.62,3,8,Monday,Subscriber
12.67,3,8,Monday,Subscriber
7.18,3,8,Monday,Subscriber
2.13,3,8,Monday,Subscriber
4.15,3,9,Monday,Subscriber
3.27,3,10,Monday,Subscriber
6.18,3,10,Monday,Subscriber
9.9,3,16,Monday,Subscriber
11.5,3,16,Monday,Subscriber
6.68,3,17,Monday,Subscriber
12.32,3,18,Monday,Subscriber
3.83,3,18,Monday,Subscriber
5.3,3,22,Monday,Subscriber
9.5,3,6,Tuesday,Subscriber
4.1,3,7,Tuesday,Subscriber
6.08,3,7,Tuesday,Subscriber
13.12,3,7,Tuesday,Subscriber
5.05,3,7,Tuesday,Subscriber
9.97,3,7,Tuesday,Subscriber
14.1,3,8,Tuesday,Subscriber
11.37,3,8,Tuesday,Subscriber
14.82,3,8,Tuesday,Subscriber
18.45,3,8,Tuesday,Subscriber
12.52,3,8,Tuesday,Subscriber
7.35,3,9,Tuesday,Subscriber
5.45,3,10,Tuesday,Subscriber
4.12,3,10,Tuesday,Subscriber
13.35,3,14,Tuesday,Subscriber
8.13,3,15,Tuesday,Subscriber
4.45,3,15,Tuesday,Subscriber
15.1,3,16,Tuesday,Customer
26.15,3,16,Tuesday,Customer
2.02,3,16,Tuesday,Subscriber
8.05,3,16,Tuesday,Subscriber
8.28,3,16,Tuesday,Subscriber
14.73,3,16,Tuesday,Subscriber
13.38,3,17,Tuesday,Subscriber
9.57,3,17,Tuesday,Subscriber
10.73,3,18,Tuesday,Subscriber
9.37,3,18,Tuesday,Subscriber
7.5,3,19,Tuesday,Subscriber
11.18,3,6,Wednesday,Subscriber
9.03,3,8,Wednesday,Subscriber
4.03,3,8,Wednesday,Subscriber
11.87,3,8,Wednesday,Subscriber
15.63,3,8,Wednesday,Subscriber
17.32,3,8,Wednesday,Subscriber
5.93,3,9,Wednesday,Subscriber
9.23,3,9,Wednesday,Subscriber
6.13,3,11,Wednesday,Subscriber
7.47,3,14,Wednesday,Subscriber
31.9,3,14,Wednesday,Customer
11.67,3,15,Wednesday,Subscriber
8.42,3,16,Wednesday,Customer
7.53,3,16,Wednesday,Subscriber
7.33,3,17,Wednesday,Subscriber
27.83,3,17,Wednesday,Customer
8.13,3,18,Wednesday,Subscriber
11.43,3,18,Wednesday,Subscriber
3.15,3,18,Wednesday,Subscriber
19.93,3,19,Wednesday,Customer
2.88,3,19,Wednesday,Subscriber
5.32,3,7,Thursday,Subscriber
6.9,3,7,Thursday,Subscriber
14.02,3,7,Thursday,Subscriber
3.08,3,8,Thursday,Subscriber
9.38,3,8,Thursday,Subscriber
3.82,3,8,Thursday,Subscriber
5.97,3,8,Thursday,Subscriber
3.6,3,8,Thursday,Subscriber
13.65,3,8,Thursday,Subscriber
10.55,3,8,Thursday,Subscriber
4.73,3,8,Thursday,Subscriber
3.15,3,9,Thursday,Subscriber
6.6,3,9,Thursday,Subscriber
5.28,3,9,Thursday,Subscriber
10.82,3,11,Thursday,Subscriber
43.05,3,12,Thursday,Customer
14.63,3,12,Thursday,Subscriber
2.68,3,14,Thursday,Subscriber
6.27,3,15,Thursday,Subscriber
8.02,3,17,Thursday,Subscriber
6.6,3,17,Thursday,Subscriber
5.53,3,18,Thursday,Subscriber
6.47,3,19,Thursday,Subscriber
8.1,4,6,Friday,Subscriber
6.73,4,7,Friday,Subscriber
7.1,4,7,Friday,Subscriber
18.75,4,8,Friday,Subscriber
15.73,4,8,Friday,Subscriber
11.67,4,8,Friday,Subscriber
10.15,4,9,Friday,Subscriber
4.37,4,9,Friday,Subscriber
10.42,4,9,Friday,Subscriber
8.35,4,10,Friday,Subscriber
5.7,4,11,Friday,Subscriber
28.45,4,13,Friday,Customer
3.48,4,14,Friday,Subscriber
5.48,4,15,Friday,Subscriber
6.6,4,16,Friday,Subscriber
13.13,4,17,Friday,Subscriber
11.02,4,17,Friday,Subscriber
10.57,4,22,Friday,Customer
7.27,4,9,Saturday,Subscriber
4.53,4,9,Saturday,Subscriber
126.92,4,13,Saturday,Customer
3.53,4,14,Saturday,Customer
34.13,4,15,Saturday,Customer
27.32,4,16,Saturday,Customer
3.57,4,16,Saturday,Subscriber
9.65,4,5,Sunday,Customer
5.85,4,9,Sunday,Subscriber
37.25,4,10,Sunday,Customer
10.9,4,10,Sunday,Subscriber
14.17,4,13,Sunday,Customer
108.92,4,15,Sunday,Customer
5.57,4,18,Sunday,Subscriber
187.95,4,18,Sunday,Customer
9.03,4,18,Sunday,Subscriber
7.92,4,22,Sunday,Customer
5.78,4,7,Monday,Subscriber
4.77,4,7,Monday,Subscriber
16.57,4,7,Monday,Subscriber
11.73,4,7,Monday,Subscriber
11.6,4,7,Monday,Subscriber
3.63,4,8,Monday,Subscriber
6.17,4,8,Monday,Subscriber
14.28,4,8,Monday,Customer
8.27,4,8,Monday,Subscriber
7.55,4,8,Monday,Subscriber
18.17,4,8,Monday,Subscriber
7.73,4,8,Monday,Subscriber
15.4,4,8,Monday,Subscriber
4.92,4,9,Monday,Subscriber
13.23,4,9,Monday,Subscriber
8.37,4,10,Monday,Subscriber
6.22,4,11,Monday,Subscriber
25.7,4,13,Monday,Subscriber
21.13,4,14,Monday,Subscriber
4.35,4,15,Monday,Subscriber
6.73,4,15,Monday,Subscriber
11.9,4,16,Monday,Customer
8.1,4,16,Monday,Subscriber
8.4,4,16,Monday,Subscriber
14.12,4,16,Monday,Subscriber
7.5,4,17,Monday,Subscriber
12.3,4,17,Monday,Subscriber
19.22,4,17,Monday,Customer
13.72,4,17,Monday,Customer
5.02,4,18,Monday,Subscriber
6.12,4,19,Monday,Subscriber
9.32,4,19,Monday,Subscriber
5.85,4,5,Tuesday,Subscriber
8.18,4,7,Tuesday,Subscriber
8.83,4,7,Tuesday,Subscriber
8.87,4,8,Tuesday,Subscriber
10.02,4,9,Tuesday,Subscriber
7.77,4,9,Tuesday,Customer
8.45,4,10,Tuesday,Subscriber
12.13,4,10,Tuesday,Subscriber
6.33,4,14,Tuesday,Subscriber
35.95,4,15,Tuesday,Customer
10.78,4,15,Tuesday,Subscriber
9.02,4,17,Tuesday,Subscriber
8.23,4,17,Tuesday,Subscriber
13.97,4,17,Tuesday,Subscriber
10.77,4,17,Tuesday,Subscriber
3.42,4,18,Tuesday,Subscriber
13.43,4,8,Wednesday,Subscriber
9.58,4,8,Wednesday,Subscriber
9.48,4,8,Wednesday,Subscriber
8.8,4,8,Wednesday,Subscriber
3.85,4,8,Wednesday,Subscriber
8.82,4,9,Wednesday,Subscriber
7.47,4,9,Wednesday,Subscriber
11.0,4,9,Wednesday,Subscriber
10.75,4,10,Wednesday,Subscriber
10.88,4,10,Wednesday,Subscriber
12.52,4,12,Wednesday,Subscriber
2.38,4,12,Wednesday,Subscriber
8.8,4,16,Wednesday,Customer
8.52,4,16,Wednesday,Subscriber
8.75,4,17,Wednesday,Subscriber
11.15,4,17,Wednesday,Subscriber
75.17,4,17,Wednesday,Customer
4.23,4,17,Wednesday,Subscriber
13.58,4,17,Wednesday,Customer
28.43,4,17,Wednesday,Subscriber
5.2,4,17,Wednesday,Subscriber
4.8,4,17,Wednesday,Subscriber
14.22,4,18,Wednesday,Subscriber
4.7,4,18,Wednesday,Subscriber
15.27,4,18,Wednesday,Subscriber
11.0,4,21,Wednesday,Subscriber
12.73,4,7,Thursday,Subscriber
10.2,4,7,Thursday,Subscriber
5.9,4,7,Thursday,Subscriber
8.45,4,7,Thursday,Subscriber
3.97,4,7,Thursday,Subscriber
12.0,4,7,Thursday,Subscriber
10.82,4,7,Thursday,Subscriber
4.53,4,8,Thursday,Subscriber
16.57,4,8,Thursday,Subscriber
9.53,4,8,Thursday,Subscriber
12.23,4,9,Thursday,Subscriber
5.0,4,10,Thursday,Subscriber
7.57,4,10,Thursday,Subscriber
18.97,4,12,Thursday,Subscriber
152.78,4,15,Thursday,Customer
3.85,4,17,Thursday,Subscriber
2.55,4,17,Thursday,Subscriber
15.87,4,18,Thursday,Customer
14.88,4,18,Thursday,Subscriber
16.13,4,19,Thursday,Subscriber
15.47,4,19,Thursday,Subscriber
8.7,4,23,Thursday,Subscriber
4.67,4,6,Friday,Subscriber
5.95,4,7,Friday,Subscriber
5.72,4,7,Friday,Subscriber
10.25,4,8,Friday,Subscriber
4.3,4,8,Friday,Subscriber
2.67,4,8,Friday,Subscriber
3.45,4,8,Friday,Subscriber
3.83,4,8,Friday,Subscriber
10.32,4,9,Friday,Subscriber
4.85,4,9,Friday,Subscriber
3.18,4,11,Friday,Subscriber
4.35,4,11,Friday,Subscriber
6.83,4,12,Friday,Customer
16.37,4,12,Friday,Subscriber
15.78,4,13,Friday,Subscriber
11.43,4,14,Friday,Subscriber
6.62,4,16,Friday,Subscriber
30.67,4,16,Friday,Customer
13.07,4,16,Friday,Customer
3.72,4,16,Friday,Subscriber
16.38,4,17,Friday,Subscriber
4.68,4,18,Friday,Subscriber
19.7,4,19,Friday,Subscriber
11.65,4,19,Friday,Subscriber
15.85,4,9,Saturday,Subscriber
48.43,4,18,Sunday,Customer
20.92,4,7,Monday,Subscriber
13.93,4,7,Monday,Subscriber
11.4,4,8,Monday,Subscriber
15.13,4,8,Monday,Subscriber
11.67,4,8,Monday,Subscriber
10.68,4,8,Monday,Subscriber
10.15,4,8,Monday,Subscriber
13.35,4,8,Monday,Subscriber
11.8,4,8,Monday,Subscriber
6.7,4,9,Monday,Subscriber
4.02,4,9,Monday,Subscriber
7.1,4,9,Monday,Customer
8.72,4,10,Monday,Subscriber
4.22,4,13,Monday,Subscriber
6.77,4,16,Monday,Subscriber
3.1,4,16,Monday,Subscriber
12.07,4,16,Monday,Subscriber
17.03,4,16,Monday,Subscriber
11.08,4,17,Monday,Subscriber
8.38,4,17,Monday,Subscriber
5.2,4,17,Monday,Subscriber
5.48,4,18,Monday,Subscriber
7.25,4,18,Monday,Subscriber
5.68,4,18,Monday,Subscriber
5.27,4,18,Monday,Subscriber
3.55,4,18,Monday,Subscriber
8.08,4,5,Tuesday,Subscriber
8.35,4,6,Tuesday,Subscriber
12.58,4,7,Tuesday,Subscriber
4.42,4,7,Tuesday,Subscriber
6.4,4,8,Tuesday,Subscriber
8.12,4,8,Tuesday,Subscriber
8.3,4,8,Tuesday,Subscriber
8.62,4,8,Tuesday,Subscriber
10.78,4,8,Tuesday,Subscriber
9.6,4,9,Tuesday,Subscriber
10.75,4,9,Tuesday,Subscriber
9.1,4,9,Tuesday,Subscriber
5.08,4,15,Tuesday,Subscriber
8.32,4,16,Tuesday,Subscriber
4.35,4,17,Tuesday,Subscriber
8.15,4,17,Tuesday,Subscriber
11.92,4,17,Tuesday,Subscriber
9.95,4,19,Tuesday,Subscriber
5.8,4,19,Tuesday,Subscriber
2.38,4,20,Tuesday,Subscriber
3.98,4,21,Tuesday,Subscriber
9.17,4,21,Tuesday,Subscriber
9.27,4,21,Tuesday,Subscriber
17.62,4,0,Wednesday,Subscriber
11.05,4,6,Wednesday,Subscriber
13.02,4,7,Wednesday,Subscriber
5.1,4,9,Wednesday,Subscriber
8.22,4,9,Wednesday,Customer
12.48,4,9,Wednesday,Subscriber
11.32,4,11,Wednesday,Subscriber
30.13,4,12,Wednesday,Customer
2.87,4,14,Wednesday,Subscriber
2.9,4,15,Wednesday,Subscriber
10.38,4,16,Wednesday,Subscriber
9.98,4,17,Wednesday,Subscriber
11.67,4,17,Wednesday,Subscriber
12.65,4,17,Wednesday,Subscriber
4.45,4,17,Wednesday,Subscriber
15.73,4,17,Wednesday,Customer
10.17,4,18,Wednesday,Subscriber
2.58,4,18,Wednesday,Subscriber
5.2,4,6,Thursday,Subscriber
19.32,4,7,Thursday,Subscriber
11.48,4,7,Thursday,Subscriber
11.4,4,7,Thursday,Subscriber
14.5,4,8,Thursday,Subscriber
13.0,4,8,Thursday,Subscriber
17.02,4,8,Thursday,Subscriber
11.98,4,8,Thursday,Subscriber
6.7,4,8,Thursday,Subscriber
10.35,4,8,Thursday,Subscriber
9.58,4,8,Thursday,Subscriber
4.47,4,9,Thursday,Subscriber
14.77,4,9,Thursday,Subscriber
6.77,4,9,Thursday,Subscriber
13.52,4,9,Thursday,Subscriber
5.72,4,9,Thursday,Subscriber
3.5,4,10,Thursday,Subscriber
4.38,4,10,Thursday,Subscriber
11.15,4,10,Thursday,Subscriber
2.33,4,10,Thursday,Subscriber
8.18,4,10,Thursday,Subscriber
4.33,4,12,Thursday,Subscriber
7.67,4,13,Thursday,Subscriber
3.8,4,13,Thursday,Subscriber
14.23,4,14,Thursday,Subscriber
13.62,4,16,Thursday,Subscriber
7.42,4,16,Thursday,Subscriber
6.8,4,17,Thursday,Subscriber
10.92,4,17,Thursday,Subscriber
129.13,4,17,Thursday,Customer
18.33,4,17,Thursday,Subscriber
11.97,4,18,Thursday,Subscriber
6.8,4,18,Thursday,Subscriber
7.7,4,19,Thursday,Subscriber
12.25,4,22,Thursday,Subscriber
5.78,4,7,Friday,Subscriber
13.4,4,7,Friday,Subscriber
5.95,4,7,Friday,Customer
11.02,4,8,Friday,Subscriber
22.85,4,8,Friday,Subscriber
8.95,4,9,Friday,Subscriber
4.7,4,9,Friday,Subscriber
12.13,4,9,Friday,Subscriber
7.93,4,9,Friday,Subscriber
8.0,4,9,Friday,Subscriber
8.25,4,10,Friday,Subscriber
7.67,4,10,Friday,Subscriber
3.4,4,11,Friday,Subscriber
7.33,4,11,Friday,Subscriber
6.13,4,12,Friday,Subscriber
5.33,4,15,Friday,Subscriber
12.32,4,16,Friday,Subscriber
14.82,4,16,Friday,Customer
7.27,4,16,Friday,Subscriber
2.03,4,17,Friday,Subscriber
20.13,4,17,Friday,Subscriber
13.75,4,18,Friday,Subscriber
2.7,4,18,Friday,Subscriber
3.85,4,18,Friday,Subscriber
8.08,4,19,Friday,Subscriber
1.97,4,22,Friday,Subscriber
96.77,4,23,Friday,Customer
15.1,4,0,Saturday,Customer
8.0,4,12,Saturday,Subscriber
10.38,4,12,Saturday,Subscriber
14.93,4,13,Saturday,Subscriber
2.18,4,13,Saturday,Subscriber
8.8,4,19,Saturday,Subscriber
6.77,4,21,Saturday,Subscriber
10.48,4,9,Sunday,Customer
20.27,4,12,Sunday,Customer
6.23,4,7,Monday,Subscriber
13.85,4,7,Monday,Subscriber
7.8,4,7,Monday,Subscriber
7.37,4,8,Monday,Customer
10.78,4,8,Monday,Subscriber
7.55,4,8,Monday,Subscriber
14.62,4,8,Monday,Subscriber
9.28,4,9,Monday,Subscriber
3.5,4,9,Monday,Subscriber
4.77,4,9,Monday,Subscriber
6.75,4,9,Monday,Subscriber
9.95,4,9,Monday,Subscriber
6.18,4,9,Monday,Subscriber
6.93,4,9,Monday,Subscriber
9.37,4,10,Monday,Subscriber
6.78,4,12,Monday,Subscriber
11.22,4,13,Monday,Subscriber
17.7,4,16,Monday,Subscriber
11.55,4,16,Monday,Subscriber
17.35,4,17,Monday,Subscriber
6.53,4,17,Monday,Subscriber
9.9,4,18,Monday,Subscriber
13.8,4,18,Monday,Subscriber
5.2,4,18,Monday,Subscriber
16.48,4,18,Monday,Subscriber
5.63,4,21,Monday,Subscriber
6.3,4,22,Monday,Subscriber
9.52,4,7,Tuesday,Customer
13.1,4,7,Tuesday,Subscriber
9.72,4,8,Tuesday,Subscriber
2.88,4,8,Tuesday,Subscriber
9.4,4,8,Tuesday,Subscriber
7.95,4,8,Tuesday,Subscriber
9.38,4,9,Tuesday,Subscriber
10.18,4,9,Tuesday,Subscriber
10.27,4,9,Tuesday,Subscriber
4.55,4,9,Tuesday,Subscriber
11.13,4,9,Tuesday,Subscriber
5.8,4,9,Tuesday,Subscriber
5.67,4,11,Tuesday,Subscriber
5.82,4,15,Tuesday,Subscriber
40.63,4,16,Tuesday,Subscriber
16.23,4,17,Tuesday,Subscriber
9.55,4,17,Tuesday,Subscriber
14.33,4,17,Tuesday,Subscriber
18.6,4,18,Tuesday,Subscriber
